173
26_CROP_TSTD1_rs10908821_dCas9-pegRNA_transcript	25952256	25952774	25690630	1	1	99	99
27_CROP_UBE2E1_rs7651576_dCas9-pegRNA_transcript	26214400	26214918	25952774	1	1	100	100
28_CROP_YWHAB_rs6031849_dCas9-pegRNA_transcript	26476544	26477062	26214918	1	1	101	101
29_CROP_YWHAB_rs2072726_dCas9-pegRNA_transcript	26738688	26739206	26477062	1	1	102	102
30_CROP_ATF4_control_PE_transcript	27000832	27001350	26739206	1	1	103	103
31_CROP_SOX11_control_PE_transcript	27262976	27263494	27001350	1	1	104	104
32_CROP_SOX12_control_PE_transcript	27525120	27525637	27263494	1	1	105	105
33_CROP_MYH10_control_PE_transcript	27787264	27787782	27525637	1	1	106	106
34_CROP_SOX4_control_PE_transcript	28049408	28049926	27787782	1	1	107	107
Puro_GFP_transcript	28311552	28313711	28049926	1	1	108	108
Amplicon_ATF4_control_AMPL590829_noHDR_transcript	28573696	28573935	28313711	1	1	109	109
Amplicon_ATP1B1_rs10800424_AMPL587857_noHDR_transcript	28835840	28836046	28573935	1	1	110	110
Amplicon_CARM1_rs67987899_AMPL587792_noHDR_transcript	29097984	29098218	28836046	1	1	111	111
Amplicon_CNN2_rs4807440_AMPL587791_noHDR_transcript	29360128	29360388	29098218	1	1	112	112
Amplicon_COL18A1_rs35205716_AMPL590828_noHDR_transcript	29622272	29622497	29360388	1	1	113	113
Amplicon_COL18A1_rs78667666_AMPL587799_noHDR_transcript	29884416	29884666	29622497	1	1	114	114
Amplicon_CPNE1_rs2104417_AMPL587794_noHDR_transcript	30146560	30146764	29884666	1	1	115	115
Amplicon_CPNE1_rs2295355_AMPL587796_noHDR_transcript	30408704	30408898	30146764	1	1	116	116
Amplicon_CPNE1_rs73905926_CPNE1_rs6121020_AMPL587795_noHDR_transcript	30670848	30671106	30408898	1	1	117	117
Amplicon_EMC4_rs6495621_AMPL587790_noHDR_transcript	30932992	30933217	30671106	1	1	118	118
Amplicon_EPB41L2_rs3903759_AMPL587789_noHDR_transcript	31195136	31195345	30933217	1	1	119	119
Amplicon_GOT2_rs11558171_AMPL587820_noHDR_transcript	31457280	31457485	31195345	1	1	120	120
Amplicon_GOT2_rs727484_AMPL587821_noHDR_transcript	31719424	31719658	31457485	1	1	121	121
Amplicon_GULP1_rs6712056_AMPL587815_noHDR_transcript	31981568	31981800	31719658	1	1	122	122
Amplicon_LTA4H_rs3834482_AMPL587865_noHDR_transcript	32243712	32243948	31981800	1	1	123	123
Amplicon_MYH10_control_AMPL590826_noHDR_transcript	32505856	32506061	32243948	1	1	124	124
Amplicon_PDLIM1_rs10218877_AMPL587864_noHDR_transcript	32768000	32768240	32506061	1	1	125	125
Amplicon_PSME2_rs2236352_AMPL587866_noHDR_transcript	33030144	33030363	32768240	1	1	126	126
Amplicon_ROR1_rs7517350_AMPL587855_noHDR_transcript	33292288	33292510	33030363	1	1	127	127
Amplicon_RTN4_rs2044291_AMPL587813_noHDR_transcript	33554432	33554651	33292510	1	1	128	128
Amplicon_RTN4_rs2968787_AMPL587814_noHDR_transcript	33816576	33816811	33554651	1	1	129	129
Amplicon_SOX11_control_AMPL590824_noHDR_transcript	34078720	34078928	33816811	1	1	130	130
Amplicon_SOX12_control_AMPL590827_noHDR_transcript	34340864	34341053	34078928	1	1	131	131
Amplicon_SOX4_control_AMPL590825_noHDR_transcript	34603008	34603223	34341053	1	1	132	132
Amplicon_SPINT2_rs17554832_AMPL587824_noHDR_transcript	34865152	34865418	34603223	1	1	133	133
Amplicon_STAU1_rs2252259_AMPL587830_noHDR_transcript	35127296	35127528	34865418	1	1	134	134
Amplicon_STAU1_rs3818066_AMPL587832_noHDR_transcript	35389440	35389691	35127528	1	1	135	135
Amplicon_STAU1_rs7266044_AMPL587831_noHDR_transcript	35651584	35651805	35389691	1	1	136	136
Amplicon_TSTD1_rs10908821_AMPL587856_noHDR_transcript	35913728	35913992	35651805	1	1	137	137
Amplicon_UBE2E1_rs7651576_AMPL587787_noHDR_transcript	36175872	36176129	35913992	1	1	138	138
Amplicon_YWHAB_rs2072726_AMPL587798_noHDR_transcript	36438016	36438227	36176129	1	1	139	139
Amplicon_YWHAB_rs6031849_AMPL587797_noHDR_transcript	36700160	36700384	36438227	1	1	140	140
Amplicon_ATF4_control_AMPL590829_withHDR_transcript	36962304	36962543	36700384	1	1	141	141
Amplicon_ATP1B1_rs10800424_AMPL587857_withHDR_transcript	37224448	37224654	36962543	1	1	142	142
Amplicon_CARM1_rs67987899_AMPL587792_withHDR_transcript	37486592	37486826	37224654	1	1	143	143
Amplicon_CNN2_rs4807440_AMPL587791_withHDR_transcript	37748736	37748996	37486826	1	1	144	144
Amplicon_COL18A1_rs35205716_AMPL590828_withHDR_transcript	38010880	38011105	37748996	1	1	145	145
Amplicon_COL18A1_rs78667666_AMPL587799_withHDR_transcript	38273024	38273273	38011105	1	1	146	146
Amplicon_CPNE1_rs2104417_AMPL587794_withHDR_transcript	38535168	38535372	38273273	1	1	147	147
Amplicon_CPNE1_rs2295355_AMPL587796_withHDR_transcript	38797312	38797506	38535372	1	1	148	148
Amplicon_CPNE1_rs73905926_CPNE1_rs6121020_AMPL587795_withHDR_transcript	39059456	39059714	38797506	1	1	149	149
Amplicon_EMC4_rs6495621_AMPL587790_withHDR_transcript	39321600	39321825	39059714	1	1	150	150
Amplicon_EPB41L2_rs3903759_AMPL587789_withHDR_transcript	39583744	39583953	39321825	1	1	151	151
Amplicon_GOT2_rs11558171_AMPL587820_withHDR_transcript	39845888	39846093	39583953	1	1	152	152
Amplicon_GOT2_rs727484_AMPL587821_withHDR_transcript	40108032	40108266	39846093	1	1	153	153
Amplicon_GULP1_rs6712056_AMPL587815_withHDR_transcript	40370176	40370408	40108266	1	1	154	154
Amplicon_LTA4H_rs3834482_AMPL587865_withHDR_transcript	40632320	40632559	40370408	1	1	155	155
Amplicon_MYH10_control_AMPL590826_withHDR_transcript	40894464	40894669	40632559	1	1	156	156
Amplicon_PDLIM1_rs10218877_AMPL587864_withHDR_transcript	41156608	41156848	40894669	1	1	157	157
Amplicon_PSME2_rs2236352_AMPL587866_withHDR_transcript	41418752	41418971	41156848	1	1	158	158
Amplicon_ROR1_rs7517350_AMPL587855_withHDR_transcript	41680896	41681118	41418971	1	1	159	159
Amplicon_RTN4_rs2044291_AMPL587813_withHDR_transcript	41943040	41943259	41681118	1	1	160	160
Amplicon_RTN4_rs2968787_AMPL587814_withHDR_transcript	42205184	42205419	41943259	1	1	161	161
Amplicon_SOX11_control_AMPL590824_withHDR_transcript	42467328	42467536	42205419	1	1	162	162
Amplicon_SOX12_control_AMPL590827_withHDR_transcript	42729472	42729661	42467536	1	1	163	163
Amplicon_SOX4_control_AMPL590825_withHDR_transcript	42991616	42991831	42729661	1	1	164	164
Amplicon_SPINT2_rs17554832_AMPL587824_withHDR_transcript	43253760	43254026	42991831	1	1	165	165
Amplicon_STAU1_rs2252259_AMPL587830_withHDR_transcript	43515904	43516136	43254026	1	1	166	166
Amplicon_STAU1_rs3818066_AMPL587832_withHDR_transcript	43778048	43778299	43516136	1	1	167	167
Amplicon_STAU1_rs7266044_AMPL587831_withHDR_transcript	44040192	44040413	43778299	1	1	168	168
Amplicon_TSTD1_rs10908821_AMPL587856_withHDR_transcript	44302336	44302600	44040413	1	1	169	169
Amplicon_UBE2E1_rs7651576_AMPL587787_withHDR_transcript	44564480	44564737	44302600	1	1	170	170
Amplicon_YWHAB_rs2072726_AMPL587798_withHDR_transcript	44826624	44826835	44564737	1	1	171	171
Amplicon_YWHAB_rs6031849_AMPL587797_withHDR_transcript	45088768	45088992	44826835	1	1	172	172
